Date;Year;Month;Day;Hour;Central;Unidad;Componente;Generacion_MWh;Tecnologia;Clasificacion;Codigo Central;Subsistema
21/02/2014;2014;2;21;20;Newen Diesel;;;0;Petróleo Diesel;Convencional;Newen;SIC
21/02/2014;2014;2;21;21;Newen Diesel;;;0;Petróleo Diesel;Convencional;Newen;SIC
21/02/2014;2014;2;21;22;Newen Diesel;;;0;Petróleo Diesel;Convencional;Newen;SIC
21/02/2014;2014;2;21;23;Newen Diesel;;;0;Petróleo Diesel;Convencional;Newen;SIC
21/02/2014;2014;2;21;24;Newen Diesel;;;0;Petróleo Diesel;Convencional;Newen;SIC
21/02/2014;2014;2;21;1;Newen Butano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;2;Newen Butano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;3;Newen Butano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;4;Newen Butano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;5;Newen Butano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;6;Newen Butano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;7;Newen Butano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;8;Newen Butano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;9;Newen Butano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;10;Newen Butano;;;12;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;11;Newen Butano;;;13,7;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;12;Newen Butano;;;13,5;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;13;Newen Butano;;;13,4;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;14;Newen Butano;;;13,2;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;15;Newen Butano;;;13,3;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;16;Newen Butano;;;13,2;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;17;Newen Butano;;;13,3;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;18;Newen Butano;;;13,2;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;19;Newen Butano;;;13,3;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;20;Newen Butano;;;13,4;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;21;Newen Butano;;;13,6;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;22;Newen Butano;;;13,7;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;23;Newen Butano;;;6;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;24;Newen Butano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;1;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;2;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;3;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;4;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;5;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;6;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;7;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;8;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;9;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;10;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;11;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;12;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;13;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;14;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;15;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;16;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;17;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;18;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;19;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;20;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;21;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;22;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;23;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;24;Newen Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;1;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;2;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;3;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;4;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;5;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;6;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;7;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;8;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;9;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;10;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;11;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;12;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;13;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;14;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;15;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;16;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;17;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;18;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;19;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;20;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;21;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;22;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;23;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;24;Newen Gas Natural;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;1;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;2;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;3;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;4;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;5;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;6;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;7;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;8;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;9;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;10;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;11;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;12;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;13;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;14;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;15;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;16;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;17;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;18;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;19;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;20;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;21;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;22;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;23;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;24;Newen Mezcla Butano/Propano;;;0;Gas Natural;Convencional;Newen Propano/Butano/GN;SIC
21/02/2014;2014;2;21;1;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;2;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;3;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;4;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;5;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;6;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;7;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;8;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;9;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;10;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;11;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;12;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;13;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;14;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;15;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;16;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;17;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;18;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;19;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;20;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;21;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;22;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;23;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;24;Watts I;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;1;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;2;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;3;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;4;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;5;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;6;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;7;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;8;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;9;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;10;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;11;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;12;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;13;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;14;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;15;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;16;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;17;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;18;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;19;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;20;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;21;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;22;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;23;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;24;Watts II;;;0;Petróleo Diesel;Convencional;Watts;SIC
21/02/2014;2014;2;21;1;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;2;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;3;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;4;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;5;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;6;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;7;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;8;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;9;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;10;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;11;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;12;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;13;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;14;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;15;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;16;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;17;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;18;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;19;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;20;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;21;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;22;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;23;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;24;Multiexport I;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;1;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;2;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;3;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;4;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;5;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;6;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;7;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;8;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;9;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;10;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;11;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;12;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;13;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;14;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;15;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;16;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;17;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;18;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;19;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;20;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;21;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;22;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;23;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;24;Multiexport II;;;0;Petróleo Diesel;Convencional;MultiExport;SIC
21/02/2014;2014;2;21;1;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;2;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;3;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;4;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;5;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;6;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;7;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;8;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;9;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;10;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;11;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;12;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;13;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;14;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;15;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;16;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;17;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;18;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;19;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;20;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;21;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;22;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;23;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;24;Los Álamos;;;0;Petróleo Diesel;Convencional;Los Álamos;SIC
21/02/2014;2014;2;21;1;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;2;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;3;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;4;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;5;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;6;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;7;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;8;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;9;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;10;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;11;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;12;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;13;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;14;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;15;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;16;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;17;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;18;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;19;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;20;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;21;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;22;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;23;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;24;Cardones;;;0;Petróleo Diesel;Convencional;Cardones;SIC
21/02/2014;2014;2;21;1;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
21/02/2014;2014;2;21;2;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
21/02/2014;2014;2;21;3;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
21/02/2014;2014;2;21;4;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
21/02/2014;2014;2;21;5;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
21/02/2014;2014;2;21;6;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
21/02/2014;2014;2;21;7;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
21/02/2014;2014;2;21;8;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
21/02/2014;2014;2;21;9;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
21/02/2014;2014;2;21;10;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
21/02/2014;2014;2;21;11;Quintero DIESEL A;;;0;Petróleo Diesel;Convencional;Quintero Diesel;SIC
